0,2.4794210759575104,23.8,0.09998903417374227
1,1.9688495132319457,31.79,0.09995614150494292
2,1.8617756427706356,34.29,0.09990133642141358
3,1.7925905733157301,36.94,0.09982464296247522
4,1.7438726065408847,38.49,0.09972609476841367
5,1.6896327151666821,39.35,0.0996057350657239
6,1.6100418371007876,45.42,0.09946361664814941
7,1.5562571293252814,45.68,0.09929980185352524
8,1.4954557135281965,48.28,0.09911436253643444
9,1.449713293243857,52.57,0.09890738003669028
10,1.399250796383909,52.29,0.098678945143658
11,1.351772467193701,54.11,0.09842915805643156
12,1.298129890276038,46.97,0.09815812833988291
13,1.2607802041351337,55.95,0.09786597487660335
14,1.218866818624994,59.63,0.09755282581475769
15,1.1843275013939498,59.72,0.09721881851187407
16,1.1415577358601954,56.36,0.0968640994745946
17,1.111672687865889,63.68,0.09648882429441258
18,1.0891555085816347,61.91,0.09609315757942503
19,1.068063254017964,64.57,0.09567727288213004
20,1.0328132280760713,63.12,0.09524135262330098
21,1.0160823804338266,66.71,0.09478558801197065
22,1.0016501258553752,68.02,0.09431017896156073
23,0.9797086613562406,66.98,0.09381533400219318
24,0.9658822202316636,68.53,0.09330127018922194
25,0.9358857706989474,69.03,0.09276821300802535
26,0.9195289504345115,68.92,0.09221639627510077
27,0.9012577841653848,70.16,0.09164606203550499
28,0.8892327243714686,71.31,0.09105746045668521
29,0.8752951324748262,72.59,0.09045084971874738
30,0.8666168691785744,72.76,0.08982649590120982
31,0.8563872805565519,72.58,0.089184672866292
32,0.8558746634999199,70.23,0.08852566213878947
33,0.8410912747197139,70.79,0.08784975278258783
34,0.8391390559847093,70.55,0.08715724127386973
35,0.8310205838107088,72.05,0.08644843137107058
36,0.823827101980024,73.73,0.08572363398164018
37,0.807763506003353,74.98,0.0849831670256683
38,0.806699094526908,72.55,0.08422735529643445
39,0.7998539356090834,74.59,0.08345653031794292
40,0.7992995606968775,73.06,0.0826710301995053
41,0.7880118071956708,73.94,0.0818711994874345
42,0.7786693519262402,73.11,0.08105738901391554
43,0.773723055220321,73.5,0.08022995574311877
44,0.7602603201899687,74.57,0.07938926261462367
45,0.7600058371301197,74.45,0.07853567838422161
46,0.7506460126708535,75.97,0.07766957746216722
47,0.7434380168042829,75.86,0.07679133974894985
48,0.7443168749056204,74.05,0.07590135046865654
49,0.7390058630567682,76.54,0.07500000000000002
50,0.7284126202849781,77.7,0.07408768370508578
51,0.7222792550807109,74.49,0.07316480175599312
52,0.7180323797037534,75.74,0.0722317589592464
53,0.7131378661336192,75.42,0.07128896457825366
54,0.7062921523666748,76.94,0.07033683215379004
55,0.7013373671818877,76.98,0.06937577932260518
56,0.6934907643691354,77.13,0.06840622763423394
57,0.6934808840989457,75.83,0.0674286023660908
58,0.6865841150283813,76.32,0.0664433323369292
59,0.6890215665635551,76.85,0.06545084971874741
60,0.6732222868124847,76.95,0.06445158984722361
61,0.6796792165931228,78.31,0.06344599103076332
62,0.6626811682263298,76.35,0.06243449435824276
63,0.6651184753993588,77.55,0.06141754350553282
64,0.6586872376215732,78.29,0.060395584540888
65,0.6482067503359007,78.07,0.05936906572928627
66,0.6501693584196403,78.84,0.05833843733580514
67,0.6439358627476046,78.77,0.05730415142812061
68,0.6437875626565855,78.23,0.056266661678215237
69,0.6327278518768222,79.41,0.055226423163382714
70,0.6304208501373105,78.25,0.0541838921666158
71,0.6308048927341886,78.18,0.0531395259764657
72,0.6174392750882127,78.99,0.05209378268646001
73,0.6125832133357177,79.53,0.051047120994167874
74,0.6086735225013454,79.67,0.050000000000000024
75,0.6074000542883373,79.97,0.048952879005832194
76,0.6002052530760655,78.6,0.04790621731354004
77,0.5952840301081957,79.47,0.04686047402353437
78,0.5883207998769667,80.04,0.045816107833384245
79,0.5898287931214208,80.61,0.044773576836617354
80,0.5837745449084151,79.67,0.04373333832178481
81,0.5846020373541986,80.73,0.042695848571879455
82,0.5734352161321798,80.62,0.0416615626641949
83,0.5761665741882056,79.03,0.040630934270713785
84,0.5708070077821422,80.02,0.039604415459112044
85,0.5666167480332772,80.87,0.03858245649446723
86,0.5604191790227695,80.81,0.03756550564175728
87,0.5547350036442432,81.14,0.03655400896923674
88,0.5485551227693972,78.44,0.03554841015277642
89,0.5406462041770711,80.94,0.03454915028125264
90,0.5399039535952346,81.22,0.03355666766307085
91,0.5379208347109883,81.24,0.03257139763390926
92,0.5317543222738044,80.88,0.031593772365766125
93,0.5255467027921201,82.27,0.030624220677394863
94,0.5152085832965648,81.2,0.02966316784621
95,0.5137244603975349,81.26,0.02871103542174638
96,0.5069371361447417,81.58,0.02776824104075365
97,0.49732960387111624,81.8,0.026835198244006937
98,0.5047972678871411,81.73,0.02591231629491424
99,0.4915665209179034,82.37,0.024999999999999998
100,0.4843846420802729,83.04,0.024098649531343507
101,0.4827065653241504,82.41,0.023208660251050187
102,0.47298483512438166,82.25,0.02233042253783281
103,0.47108521950824184,82.32,0.021464321615778426
104,0.4642605509637567,82.51,0.020610737385376356
105,0.4559570253085907,82.73,0.019770044256881267
106,0.45775517041954544,82.95,0.018942610986084494
107,0.44832338188843956,83.56,0.018128800512565522
108,0.44315000937875276,83.25,0.01732896980049475
109,0.4352841085713843,83.74,0.016543469682057093
110,0.429306137744728,82.61,0.01577264470356557
111,0.42486332850459285,83.69,0.015016832974331734
112,0.41434382477684706,83.46,0.014276366018359849
113,0.41063311370208744,83.9,0.01355156862892944
114,0.4051149789710789,83.39,0.012842758726130289
115,0.4006780470004472,83.63,0.012150247217412192
116,0.3925700322784426,84.18,0.011474337861210548
117,0.3892178379780496,84.05,0.010815327133708018
118,0.3807175831531015,84.57,0.010173504098790198
119,0.3751572495340691,84.21,0.009549150281252639
120,0.370152456490585,84.67,0.008942539543314802
121,0.3624104875166093,84.31,0.008353937964495033
122,0.3564589005678206,84.91,0.00778360372489925
123,0.3502852267030712,85.13,0.007231786991974674
124,0.3494430758878398,84.88,0.006698729810778079
125,0.33582431870653195,84.92,0.006184665997806824
126,0.33312234840810756,84.99,0.005689821038439266
127,0.32540435045767013,85.41,0.005214411988029369
128,0.3215286727432552,85.32,0.004758647376699034
129,0.31512586878198184,85.0,0.004322727117869964
130,0.30978766781137423,85.59,0.00390684242057497
131,0.3095783086879479,85.45,0.0035111757055874336
132,0.29806557874126205,85.41,0.003135900525405428
133,0.2935483488623443,85.53,0.002781181488125951
134,0.2856311979215316,85.81,0.002447174185242324
135,0.2827335829796541,85.64,0.0021340251233966383
136,0.28289918376661627,85.66,0.001841871660117095
137,0.27233968305465817,85.75,0.0015708419435684464
138,0.27104703531317087,85.62,0.0013210548563419857
139,0.26862795997763533,85.65,0.0010926199633097212
140,0.2656239349290233,85.73,0.0008856374635655696
141,0.2571926197546827,85.94,0.0007001981464747509
142,0.25753750932186154,85.88,0.0005363833518505835
143,0.2553920847604342,85.91,0.0003942649342761118
144,0.2532907610335161,85.88,0.0002739052315863355
145,0.2478642216919328,85.87,0.0001753570375247815
146,0.25365509965535626,85.69,9.866357858642206e-05
147,0.24673599253415757,86.06,4.3858495057080846e-05
148,0.24738321905893743,85.78,1.0965826257725021e-05
149,0.2461033993593567,85.92,0.0
